brand,title,product
Johnson Controls,216340,TEP_TEA_Series_Platinum_Temperature_Sensor
Metasys,1201165,M-Graphics
Metasys,6364013,Operator_Workstation
Metasys,636092,Metasys_Object
Metasys,694010,Metasys_Object
Metasys,694020,Metasys_Object
Johnson Controls,1900180,Direct_Mount_Economizer_Controller
Johnson Controls,1900160,TCN-890x_Electronic_Room_Thermostat
Johnson Controls,2497979,TE-6700_Temperature_Element
PENN Controls,125190,MR4_Refrigeration_and_Defrost_Controller
Metasys,6891100,N30_Supervisory_Controller
Johnson Controls,24977822,Do-Not-Disturb_Make-Up-Room_Door_Chime_Kit
Johnson Controls,24977849,MRC19-PIR_Series_Motion_Detector_Occupancy_Sensor
YORK,50.40-N3,YCAS
YORK,160.54-EG1,YK_Centrifugal_Liquid_Chillers
YORK,160.00-O1,YK_Centrifugal_Liquid_Chillers
Johnson Controls,1201510,R9622_Replacement_Solenoid_Coil
Johnson Controls,1201492,CIT5
Johnson Controls,T2000 Thermostat Product Bulletin,T7200_Standalone_Thermostat
Metasys,6363223,Controller_Application
Metasys,1201442,M-Password
Metasys,1201441,M5_Workstation
YORK,220.11-NM2,Series_M_-_TurboMaster_Compressor
YORK,201.18-NM9,YCAS
Johnson Controls,2483536,ACC-INSL_Foam_Pad_Kit
Johnson Controls,63632210,Temperature_Lockout
YORK,SI0025,YS
YORK,SI0027,YK_Centrifugal_Liquid_Chillers
Johnson Controls,121795,Y45BA
YORK,SI0028,YK_Centrifugal_Liquid_Chillers
YORK,SI0034,YK_Centrifugal_Liquid_Chillers
Metasys,694030,Metasys_Object
Metasys,694040,Metasys_Object
Metasys,694080,Metasys_Object
Metasys,694910,Metasys_Object
Metasys,694090,Metasys_Object
Metasys,694140,Metasys_Object
Metasys,694150,Metasys_Object
Metasys,694170,Metasys_Object
Metasys,694180,Metasys_Object
Metasys,694190,Metasys_Object
Metasys,694200,Metasys_Object
Metasys,694210,Metasys_Object
Metasys,694260,Metasys_Object
Metasys,694310,Metasys_Object
Metasys,694130,Metasys_Object
Metasys,694330,Metasys_Object
Metasys,694340,Metasys_Object
Metasys,694350,Metasys_Object
Metasys,694370,Metasys_Object
Metasys,694380,Metasys_Object
Metasys,1201114,Metasys_Object
Metasys,694360,Metasys_Object
Metasys,1201115,Metasys_Object
Metasys,694390,Metasys_Object
Metasys,694160,Metasys_Object
Metasys,694400,Metasys_Object
Metasys,694410,Metasys_Object
Metasys,694420,Metasys_Object
Metasys,694430,Metasys_Object
Metasys,694440,Metasys_Object
Metasys,694460,Metasys_Object
Metasys,694470,Metasys_Object
Metasys,694480,Metasys_Object
Metasys,694490,Metasys_Object
Metasys,694500,Metasys_Object
Metasys,694510,Metasys_Object
Metasys,694240,Metasys_Object
Metasys,694060,Metasys_Object
Metasys,694070,Metasys_Object
Metasys,694570,Metasys_Object
Metasys,694600,Metasys_Object
Metasys,694620,Metasys_Object
Metasys,694250,Metasys_Object
Metasys,694640,Metasys_Object
Metasys,1201116,Metasys_Object
Metasys,694660,Metasys_Object
Metasys,694670,Metasys_Object
Metasys,694680,Metasys_Object
Metasys,694690,Metasys_Object
Metasys,694700,Metasys_Object
Metasys,694710,Metasys_Object
Metasys,694720,Metasys_Object
Metasys,694730,Metasys_Object
Metasys,694270,Metasys_Object
Metasys,694760,Metasys_Object
Metasys,694770,Metasys_Object
Metasys,694780,Metasys_Object
Metasys,694790,Metasys_Object
Metasys,694280,Metasys_Object
Metasys,694810,Metasys_Object
Metasys,694840,Metasys_Object
Metasys,694850,Metasys_Object
Metasys,694860,Metasys_Object
Metasys,694870,Metasys_Object
Metasys,694290,Metasys_Object
Metasys,694890,Metasys_Object
Metasys,694900,Metasys_Object
YORK,SI0026,YK_Centrifugal_Liquid_Chillers
YORK,201.18-RP1 (LS01),YCAS
Metasys,6891460,N30_Supervisory_Controller
Johnson Controls,2494495,AD-DME-RC_Thermostat_Relay_Contact_Cleaner
Johnson Controls,2494508,AD-DME-RES_Thermostat_Load_Resistor
Johnson Controls,121222,G96
YORK,SI0018,YCAL
YORK,150.62-NM4,YCAL
YORK,155.16-W4,YIA_Absorption_Chillers
Johnson Controls,24961830,Direct_Mount_Economizer_Controller
Johnson Controls,1201414,PAN-ENC_Control_Panel_Enclosure
Johnson Controls,1201309,PAN-ENC_Control_Panel_Enclosure
Johnson Controls,1201308,PAN-ENC_Control_Panel_Enclosure
Johnson Controls,1201312,PAN-ENC_Control_Panel_Enclosure
Johnson Controls,1201313,PAN-ENC_Control_Panel_Enclosure
Johnson Controls,1201393,Direct_Mount_Economizer_Controller
Johnson Controls,24973318,TCN-890x_Electronic_Room_Thermostat
Johnson Controls,120139,TCN-890x_Electronic_Room_Thermostat
YORK,160.49-RP5,YK_Centrifugal_Liquid_Chillers
YORK,160.49-RP2 (LS01),YK_Centrifugal_Liquid_Chillers
Facility Explorer,120142,Facility_Explorer_for_Validated_Environments
YORK,SI0024,YS
YORK,SI0023,YS
Metasys,636016,Application_Enabler
Facility Explorer,1900165,Facility_Explorer_for_Validated_Environments
Johnson Controls,12012403,CSDECM
Johnson Controls,1201296,PD-121-02_Handy_Box_Cover
YORK,201.25-NM1,YCRS
YORK,SI0019,YK_Centrifugal_Liquid_Chillers
YORK,SI0021,YR
YORK,SI0020,YT
YORK,150.63-RP2,YCUL
Johnson Controls,1201254,VD-1320_Volume_Control_Damper
Metasys,6363141,Network_Control_Module
YORK,201.18-RP15,YCAS
YORK,201.18-RP13,YCAS
YORK,201.18-RP14,YCAS
YORK,201.18-RP12,YCAS
YORK,201.18-RP10,YCAS
Johnson Controls,24961822,Direct_Mount_Economizer_Controller
YORK,150.62-RP1,YCAL
YORK,201.25-W1,YCRS
YORK,201.24-NM3.1,YCWS
YORK,201.24-NM2.1,YCWS
Johnson Controls,1411375,Three-Way_Valve
Johnson Controls,1449252,V-3000
Johnson Controls,1411163,V-9999
PENN Controls,121102,A28_and_A36_Multi‐Stage_Temperature_Control
Johnson Controls,14116133,MP8000-6325
Metasys,6363228,Controller_Application
Metasys,6363227,Controller_Application
Metasys,6363225,Controller_Application
Metasys,636331,UL864_UUKL_Listed_Device
Metasys,636333,UL864_UUKL_Listed_Device
YORK,150.52-W2,YCAR
YORK,201.18-NM1,YCAS
Johnson Controls,1412975,M9000-520
Johnson Controls,24995415,SEN-600-2_Outdoor_Air_Duct_Mount_Temperature_Sensor
Johnson Controls,2498892,T600HCP-1_Programmable_Thermostat
Johnson Controls,6345020,Operator_Terminal
Johnson Controls,6345005,Operator_Terminal
Johnson Controls,6345010,Operator_Terminal
YORK,SI0075,OM
Johnson Controls,34128033,M9000-156
Johnson Controls,24988929,T600MSP-1_Programmable_Thermostat
Johnson Controls,24988945,T600HPP-1_Programmable_Thermostat
YORK,SI0077,YPC_Absorption_Chillers
Metasys,6363065,N2_Dialer_Module
Metasys,636017,Network_Configuration
Johnson Controls,5951027,HVAC_Pro
Metasys,6295097,Metasys_BACnet_System_Integrator
Metasys,120190,GX-9100
Johnson Controls,1201667,SQL_Server
Johnson Controls,6363050,TC-9102
Metasys,TD-2061,MCL_Tool
YORK,SI0072,YK_Centrifugal_Liquid_Chillers
YORK,SI0071,YS
Metasys,694820,Metasys_Object
Johnson Controls,1201616,M-Password
Johnson Controls,1900234,COM1100
Simplex,2081-0018,Isolated_Barrier_Module
Johnson Controls,249943211,TE-UVLC_Temperature_Sensor
Metasys,1153700,M-Collector
Johnson Controls,2681160,FD-1300_1-1_2_Hour_Dynamically_Rated_Fire_Damper
Metasys,6295300,Metasys_Integrator
Johnson Controls,1201107,Project_Builder
YORK,201.19-EG4,YCAS
Metasys,1900117,CVTPRO
YORK,160.67-EG1,YST
Johnson Controls,6375240,Water_Furnace_Water_Source_Heat_Pump
Metasys,636090,Metasys_Object
Metasys,694120,Metasys_Object
Metasys,694100,Metasys_Object
Metasys,694110,Metasys_Object
Johnson Controls,1201681,COM1100
Johnson Controls,1900135,VA7450
YORK,201.19-EG2,YCAS
YORK,155.17-PA4,YPC_Absorption_Chillers
Metasys,120120,SQL_Server
YORK,150.63-NM5 (LS01),YCUL
Metasys,694610,Metasys_Object
Simplex,S01575-134-2,4616_Series_24_Point_Serial_LED_Annunciators
Metasys,636094,Metasys_Object
Johnson Controls,636013d,Operator_Workstation
Metasys,TD-2058,MCL_Tool
Metasys,TD-2059,MCL_Tool
Metasys,TD-2060,MCL_Tool
Metasys,TD-2062,MCL_Tool
Metasys,TD-2063,MCL_Tool
Metasys,636021,Digital_Control_Module
Metasys,1900233,M-Alarm
Metasys,6295098,Metasys_BACnet_System_Integrator
Metasys,636118,Operator_Workstation
Metasys,1201411,M-Alarm
PENN Controls,930120,System_350_Controls
YORK,160.49-RP5 (LS01),YK_Centrifugal_Liquid_Chillers
YORK,150.62-RP6,YCAL
Metasys,636078,Metasys_Object
Metasys,643300,N1_OPC_Data_Access_Server
Metasys,6295377,Metasys_Integrator
YORK,50.40-N3 (LS01),YCAS
YORK,160.73-PW4,YK_Centrifugal_Liquid_Chillers
Metasys,636110,Move_Utility
Johnson Controls,1201543,Radio_Frequency_Wireless_Room_Temperature_Sensor
Johnson Controls,1201504,TE-7700_Series_Radio_Frequency_RF_Wireless_Temperature_Sensor
Johnson Controls,24980712,TE-7710-100_Radio_Frequency_RF_Wireless_Signal_Strength
Metasys,1162500,VMA12_VAV_Modular_Assembly
Metasys,1162350,VMA12_VAV_Modular_Assembly
Metasys,694650,Metasys_Object
Kantech,kt-100-controller-installation-guide_lt_en,KT-100
Johnson Controls,1201610,T2000_Fan_Coil_Thermostat
Johnson Controls,1201658,T600_Programmable_Thermostat
Metasys,1201662,Metasys_for_Validated_Environments
Metasys,1162360,VMA12_VAV_Modular_Assembly
Johnson Controls,1201646,Pneumatic_Fuse_Link
YORK,SI0041,YK_Centrifugal_Liquid_Chillers
YORK,150.62-RP5,YCAL
YORK,150.62-RP3,YCAL
Johnson Controls,1201601,Dampers
Johnson Controls,1201600,Dampers
Metasys,1201613,UL864_UUKL_Listed_Device
Metasys,12013,M-Series_Workstation
Metasys,1201642,UL864_UUKL_Listed_Device
Metasys,1201644,UL864_UUKL_Listed_Device
Metasys,1201643,UL864_UUKL_Listed_Device
Johnson Controls,1900218,T2000_Fan_Coil_Thermostat
Johnson Controls,1923130,VD-1310_Volume_Control_Damper
Johnson Controls,1923135,VD-1320_Volume_Control_Damper
Johnson Controls,1201627,RF-2000_Round_Fire_Damper
Johnson Controls,1201603,Electric_Fuse_Link
Johnson Controls,1201604,Electric_Fuse_Link
Johnson Controls,1201599,Dampers
Johnson Controls,1201634,VD-1250_Volume_Control_Damper
Johnson Controls,1201605,FAST_and_PFMA_Mounting_Angle
Metasys,24994384,Standard_Control_Panel_Sub-Assembly
Metasys,24994392,Standard_Control_Panel_Sub-Assembly
Metasys,249943106,Standard_Control_Panel_Sub-Assembly
Metasys,249943114,Standard_Control_Panel_Sub-Assembly
Metasys,249943122,Standard_Control_Panel_Sub-Assembly
Metasys,249943130,Standard_Control_Panel_Sub-Assembly
Metasys,249943149,Standard_Control_Panel_Sub-Assembly
Metasys,249943157,Standard_Control_Panel_Sub-Assembly
Metasys,249943165,Standard_Control_Panel_Sub-Assembly
Metasys,249943173,Standard_Control_Panel_Sub-Assembly
Metasys,249943181,Standard_Control_Panel_Sub-Assembly
Metasys,249943203,Standard_Control_Panel_Sub-Assembly
Metasys,2499439,Standard_Control_Panel_Sub-Assembly
Metasys,24994317,Standard_Control_Panel_Sub-Assembly
Metasys,24994325,Standard_Control_Panel_Sub-Assembly
Metasys,24994333,Standard_Control_Panel_Sub-Assembly
Metasys,24994341,Standard_Control_Panel_Sub-Assembly
Metasys,24994368,Standard_Control_Panel_Sub-Assembly
Metasys,24994376,Standard_Control_Panel_Sub-Assembly
Johnson Controls,1201636,VD-1310_Volume_Control_Damper
Johnson Controls,1201637,VD-1320_Volume_Control_Damper
Johnson Controls,1201638,VD-1330_Volume_Control_Damper
Johnson Controls,1201632,VD-1640_Stainless_Steel_Volume_Control_Damper
YORK,150.62-RP4,YCAL
YORK,201.18-RP6(LS01),YCAS
YORK,201.18-RP1 (LS02),YCAS
YORK,201.18-RP1(LS03),YCAS
Johnson Controls,655353,Analog_Profile
YORK,SI0065,YD_Centrifugal_Liquid_Chillers
Metasys,694450,Metasys_Object
YORK,50.40-NM4,YCAL
Metasys,636106,Metasys_Object
Johnson Controls,6363111,TMS_1600_Room_Sensor
Metasys,6295210,Metasys_Integrator
Metasys,636080,Metasys_Object
Johnson Controls,1628399P,D-9502
Metasys,636119,Operator_Workstation
Metasys,6375120,Variable_Air_Volume_Controller
YORK,201.24-RP2,YCWS
YORK,SI0062,YK_Centrifugal_Liquid_Chillers
YORK,150.62-W6,YCAL
YORK,SI0060,YR
Metasys,2499212,UL864_UUKL_Listed_Device
YORK,201.18-RP15 (LS01),YCAS
YORK,160.45-RP2.2 (LS02),YT
Johnson Controls,1928260,DX_LCD_Display_Terminal
Metasys,1900166,Metasys_Web_Access
Metasys,6424400,M-Authorize
Metasys,6295275,Metasys_Integrator
YORK,SI0058,YK_Centrifugal_Liquid_Chillers
YORK,SI0059,YT
YORK,SI0055,OM_Titan
Johnson Controls,1201587,UNT_Standard_Control_Panel
Johnson Controls,1924185,VA-908x
YORK,SI0057,OM_Titan
Johnson Controls,141161106,Cast_Iron_Flanged_Globe_Valves
YORK,SI0054,YK_Centrifugal_Liquid_Chillers
Johnson Controls,1201475,M9132-GGx-2
Metasys,636328,Metasys_System
YORK,SI0049,YT
Metasys,1201110,M5_Workstation
YORK,SI0052,Liquid_cooled_chillers
Johnson Controls,1201473,M9132-AGx-2
Johnson Controls,1201463,M9116-JGx-2
Johnson Controls,1201453,M9106-GGx-2
Johnson Controls,1201451,M9106-IGx-2
Johnson Controls,646200,AspenTech_InfoPlus.21_Historian
Metasys,1201108,M3_Workstation
Johnson Controls,1201445,M9104-AGx-2N
YORK,201.24-SU1,YCWS
YORK,SI0051,All_Chillers
Metasys,6363125,VMA14_VAV_Modular_Assembly
YORK,150.62-NM6,YCAL
YORK,150.62-NM7,YCAL
YORK,SI0047,OptiView
YORK,SI0046,All_Chillers
YORK,SI0048,YD_Centrifugal_Liquid_Chillers
Metasys,632040,JC-BASIC
Metasys,653375,Metasys_Historical_Data_Visualization
PENN Controls,9305025,Proportional_Temperature_Control
YORK,SI0108,YCAJ_Z
Metasys,1201830,LonWorks_Integration
Johnson Controls,1900277,LN_Controller
Johnson Controls,1900275,LN_Controller
Johnson Controls,1900278,LN_Controller
Johnson Controls,1900274,LN_Controller
Johnson Controls,1900276,LN_Controller
Johnson Controls,1900288,LN_Controller
Metasys,1201982,LN_Controller
Metasys,1201935,LN_Controller
Metasys,1201877,LN_Controller
Simplex,4610-0001,Graphic_Annunciator_for_4006_Fire_Alarm_Control_Unit
Johnson Controls,249889134,T600HPP-2_Programmable_Thermostat
YORK,160.54-RP1 (LS06),YK_Centrifugal_Liquid_Chillers
YORK,201.19-W5,YCAS
YORK,201.19-W6,YCAS
YORK,201.19-W7,YCAS
YORK,201.19-W3,YCAS
YORK,201.19-W8,YCAS
YORK,201.19-W4,YCAS
Johnson Controls,1201894,Parallel_Flow_Fan_Powered_Terminal
YORK,160.46-OM3.1 (LS15),YT
Metasys,1201916,LN_Controller
Metasys,1201866,LN_Controller
YORK,155.16-N3 (LS01),YIA_Absorption_Chillers
Metasys,6360251,Network_Control_Module
YORK,160.60-O2,YB_Style_B_Flexlogix_Control_Center_Gas_Engine_Liquid_Chillers_Control_Panel
Metasys,63630831,Unitary_Controller
Johnson Controls,24980739,TE-7710_Series_Radio_Frequency_RF_Wireless_Transmitter
Johnson Controls,2498074,TE-7720-0_Radio_Frequency_RF_Receiver_with_Zone_Bus_Interface
Johnson Controls,24980747,TE-7730-0_Radio_Frequency_RF_Received_with_Analog_Interface
YORK,SI0104,YK_Centrifugal_Liquid_Chillers
YORK,SI0103,YT
Johnson Controls,1201503,TE-7700_Series_Radio_Frequency_RF_Wireless_Temperature_Sensor
Johnson Controls,12011,Electric_Actuator_Availability
Johnson Controls,14_10860,V-3801-8001
Metasys,1201673,Network_Engine_Control_Panel
YORK,160.73-N1,YK_Centrifugal_Liquid_Chillers
YORK,SI0101,YPC_Absorption_Chillers
Metasys,1928135,Extended_Digital_Controller
Simplex,4903-0007,Notification_Appliance_Adapter
Johnson Controls,7171090,T-4002_Pneumatic_Room_Thermostat
Simplex,4904-0005,Visible_Notification_Appliances_for_Free-Run_Operation
Metasys,1928265,M3_Workstation
Johnson Controls,977324,VA-7450
YORK,201.19-NM3,YCAS
YORK,201.19-NM4,YCAS
YORK,201.19-NM7,YCAS
YORK,201.19-NM5,YCAS
YORK,201.19-NM8,YCAS
YORK,201.19-NM6,YCAS
Johnson Controls,34128076,M9000-157
Metasys,694980,Metasys_Object
Johnson Controls,24989013,TEC21_N2_Network_Thermostat
Johnson Controls,24989056,TEC21_N2_Network_Thermostat
YORK,SI0076,YD_Centrifugal_Liquid_Chillers
Johnson Controls,1201752,PAN-ENC_Control_Panel_Enclosure
Metasys,636082,Metasys_Object
Johnson Controls,1201751,PAN-ENC_Control_Panel_Enclosure
Johnson Controls,1201749,PAN-ENC_Control_Panel_Enclosure
Johnson Controls,1201750,PAN-ENC_Control_Panel_Enclosure
Metasys,1153405,M-Explorer
Metasys,1153605,M-Calendar
Metasys,1201696,Operator_Workstation
Metasys,1900015,M-Historian
Johnson Controls,1928045,Operator_Workstation
Metasys,1201732,Metasys_for_Validated_Environments
Metasys,1162250,DX-9200
Johnson Controls,248711757,GM-7000
Johnson Controls,248711862,GM-7000
Johnson Controls,24871156,GM-7000
Metasys,1153850,M-Series_Workstation
Metasys,694220,Metasys_Object
Metasys,694230,Metasys_Object
Metasys,693205,Project_Builder
YORK,50.40-N3 (LS03),YCAS
Metasys,11531303,CF_Terminal
Metasys,636086,Metasys_Object
Metasys,636088,Metasys_Object
Metasys,636098,Metasys_Object
Metasys,1201606,Network_Control_Module
Metasys,11537505,M-Alarm
Metasys,6891200,N30_Supervisory_Controller
YORK,150.63-RP4 (LS01),YCUL
YORK,150.63-RP5 (LS01),YCUL
YORK,50.20-RP2,Fittings-Steel_Tube_O-Ring_Face_Seal_ORFS_and_Straight_Port_Thread_O-Ring_All_Products
Johnson Controls,1900182,TE-7700_Series_Radio_Frequency_RF_Wireless_Temperature_Sensor
PENN Controls,9305026,Proportional_Temperature_Control
Simplex,4081-0003,End-of-Line_Resistor_Harness
Metasys,1201120,MCL_Tool
Metasys,1201119,MCL_Tool
YORK,SI0096,YR
Johnson Controls,655251,Comfort_Chart
Metasys,11531110,Companion
Metasys,693305,M-Pro
Metasys,6450010,M-Trend
Metasys,1153210,M3_Workstation
Metasys,1153820,M5_Workstation
Metasys,636111,Operator_Workstation
YORK,SI0097,YD_Centrifugal_Liquid_Chillers
YORK,160.80-O1,YS
YORK,160.55-O1,YT
YORK,160.55-O1 (LS02),YT
Metasys,1153175,M-Password
Johnson Controls,1900067,Color_Spectrum
Johnson Controls,653300,Analog_Profile
Johnson Controls,653200,Comfort_Chart
Metasys,6420060,M-Graphics
Metasys,6420070,M-Historian
Metasys,6420050,M3_Workstation
Metasys,641050,M5_Workstation
Johnson Controls,653100,Starfield_Display
Johnson Controls,636013,Operator_Workstation
Metasys,63750402,HVAC_Pro
Metasys,632010,JC-BASIC
Metasys,639310,Metasys_Zoning_Package
Johnson Controls,6551501,Starfield_Display
Johnson Controls,1900042,Analog_Profile
Johnson Controls,1900043,Comfort_Chart
Metasys,1900040,Starfield_Display
Metasys,1153050,M3_Workstation
Facility Explorer,2485737564,FX10_Field_Controller
Facility Explorer,2485737378,FX10_Field_Controller
YORK,201.19-RP4,YCAS
Johnson Controls,655351,Analog_Profile
Johnson Controls,655751,Color_Spectrum
Metasys,1162551,Comm_Pro
Johnson Controls,655451,Data_VCR
Johnson Controls,6364120a,DX_LCD_Display_Terminal
Metasys,1201102,Metasys_Checkout_Tool
Metasys,6295420,Metasys_Integrator
Metasys,6295215,Metasys_Integrator
Metasys,6295245,Metasys_Integrator
Metasys,6295280,Metasys_Integrator
Metasys,6295291,Metasys_Integrator
Metasys,6295370,Metasys_Integrator
Johnson Controls,635020,Operator_Workstation
Johnson Controls,1201680,Dampers
Facility Explorer,DS24.430E,FX10_Field_Controller
Metasys,6295450,Metasys_Integrator
Metasys,447036,UL864_UUKL_Listed_Device
Johnson Controls,6363155,TEC1100_Thermostat
Johnson Controls,655651,River_of_Time
Kantech,kt-200-controller_ds_lt_en,KT-200
Metasys,694750,Metasys_Object
YORK,201.19-RP3,YCAS
YORK,SI0095,Reciprocating
YORK,SI0089,YK_Centrifugal_Liquid_Chillers
YORK,SI0091,YS
YORK,SI0090,YT
YORK,SI0087,YR
Metasys,1153300,M5_Workstation
Johnson Controls,248711455,VLV
YORK,SI0084,YR
YORK,SI0082,YK_Centrifugal_Liquid_Chillers
Johnson Controls,121145,F59_Series
Johnson Controls,997702,F59_Series
YORK,201.19-RP1,YCAS
Metasys,LONDUPIN,LonWorks_Integration
YORK,160.72-N1,OM
YORK,201.19-W1,YCAS
YORK,201.19-W2,YCAS
Metasys,1201706,N1_Trend_Collector
Johnson Controls,1201508,DX_Standard_Control_Panel
Johnson Controls,1923165,FD-1300_1-1_2_Hour_Dynamically_Rated_Fire_Damper
Johnson Controls,34128041,Damper_Actuator
Metasys,646100,M-Historian
